episode,time,step,time1,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal,,,,,
1375,1375,0,900,0,10,-2.997,11.08715697,8.860491065,11.19463133,-5.994,0,3.727738732,649188.4068,TRUE,,,,,
1376,1376,500,450900,0,10,0,22.30475908,22.4731446,20.72664947,2277.72,1,-1.068210979,649774.9441,TRUE,,,,,
1377,1377,500,450900,0,10,2.997,22.25979789,25.40129506,20.68168829,2289.708,2,-0.838491519,650346.0642,TRUE,,,,,
1378,1378,500,450900,0,10,0,22.39614285,22.56645759,20.81803324,2301.696,1,-1.052863589,650922.6353,TRUE,,,,,
1379,1379,500,450900,0,10,2.997,22.37335784,24.90655976,20.79524824,2283.714,2,-1.220567562,651500.506,TRUE,,,,,
1380,1380,500,450900,0,10,2.997,21.94138383,24.46414701,20.36327422,2271.726,2,-2,652060.4737,TRUE,,,,,
1381,1381,500,450900,0,10,2.997,21.90370334,24.93019115,20.32559373,2289.708,2,-0.96640661,652634.827,TRUE,,,,,
1382,1382,500,450900,0,10,-2.997,22.52364186,19.69966063,20.94553225,2301.696,0,-0.781767326,653171.6782,TRUE,,,,,
1383,1383,0,900,0,10,-2.997,13.08996385,9.569069591,10.90030786,-5.994,0,3.474724379,653168.2034,TRUE,,,,,
1384,1384,500,450900,0,10,2.997,22.12257761,25.26117789,20.54446801,2313.684,2,-0.862336287,653715.9913,TRUE,,,,,
1385,1385,500,450900,0,10,0,22.50124887,22.6737349,20.92313927,2277.72,1,-1.035476672,654297.6984,TRUE,,,,,
1386,1386,500,450900,0,10,2.997,21.93930926,24.96654921,20.36119965,2283.714,2,-0.95954749,654876.4987,TRUE,,,,,
1387,1387,500,450900,0,10,0,22.2029312,22.36916702,20.6248216,2283.714,1,-1.085550649,655454.1847,TRUE,,,,,
1388,1388,500,450900,0,10,2.997,22.00198439,25.13799105,20.42387479,2283.714,2,-0.883739765,656053.7726,TRUE,,,,,
1389,1389,500,450900,0,10,2.997,21.73079892,24.24421889,20.15268932,2301.696,2,-2,656631.8347,TRUE,,,,,
1390,1390,500,450900,0,10,2.997,21.83034599,24.8550619,20.25223639,2283.714,2,-0.980824171,657215.7087,TRUE,,,,,
1391,1391,2,2700,0,10,-2.997,12.39066872,9.0620301,13.19847755,-17.982,0,3.346602152,657208.0343,TRUE,,,,,
1392,1392,3,3600,0,10,-2.997,15.1264162,9.237139336,10.9269368,-11.988,0,3.218452341,657197.9481,TRUE,,,,,
1393,1393,500,450900,0,10,2.997,21.83265026,24.35311783,20.25454066,2295.702,2,-2,657765.5151,TRUE,,,,,
1394,1394,500,450900,0,10,2.997,21.77202631,24.79551102,20.1939167,2283.714,2,-0.992319955,658345.9751,TRUE,,,,,
1395,1395,500,450900,0,10,0,22.48108201,22.65809761,20.90297241,2307.69,1,-1.036165051,658909.2637,TRUE,,,,,
1396,1396,500,450900,0,10,2.997,22.16443144,25.30391531,20.58632183,2283.714,2,-0.855010715,659489.3319,TRUE,,,,,
1397,1397,500,450900,0,10,2.997,21.60416048,24.12085286,20.02605088,2289.708,2,-2,660055.0439,TRUE,,,,,
1398,1398,500,450900,0,10,2.997,21.56776443,24.08264006,19.98965483,2277.72,2,-2,660644.4081,TRUE,,,,,
1399,1399,1,1800,0,10,-2.997,13.38534349,9.369006694,12.18945336,-11.988,0,3.334847414,660638.3037,TRUE,,,,,
1400,1400,500,450900,0,10,0,22.51319965,22.69089331,20.93509005,2289.708,1,-1.030890826,661213.2303,TRUE,,,,,
1401,1401,500,450900,0,10,2.997,22.10320354,25.24134716,20.52509394,2283.714,2,-0.865770376,661801.0265,TRUE,,,,,
1402,1402,500,450900,0,10,2.997,22.19106526,25.3311114,20.61295566,2289.708,2,-0.850373365,662372.2161,TRUE,,,,,
1403,1403,500,450900,0,10,2.997,22.19913444,25.36229011,20.62102484,2283.714,2,-0.836202174,662932.826,TRUE,,,,,
1404,1404,500,450900,0,10,2.997,21.9798808,25.11547866,20.4017712,2295.702,2,-0.887668908,663500.553,TRUE,,,,,
1405,1405,500,450900,0,10,2.997,21.91388845,24.94059184,20.33577885,2307.69,2,-0.964439644,664043.1371,TRUE,,,,,
1406,1406,500,450900,0,10,2.997,21.72855072,24.24682074,20.15044112,2295.702,2,-2,664639.0705,TRUE,,,,,
1407,1407,500,450900,0,10,2.997,22.41565052,25.5882848,20.83754092,2301.696,2,-0.796981442,665199.7196,TRUE,,,,,
1408,1408,500,450900,0,10,0,22.2616691,22.42914495,20.6835595,2283.714,1,-1.075517273,665778.1593,TRUE,,,,,
1409,1409,500,450900,0,10,0,22.3107141,22.48412285,20.7326045,2277.72,1,-1.064539936,666345.2674,TRUE,,,,,
1410,1410,500,450900,0,10,2.997,21.78130753,24.80498818,20.20319793,2307.69,2,-0.990481711,666915.0216,TRUE,,,,,
1411,1411,500,450900,0,10,2.997,21.73400793,24.75669003,20.15589832,2283.714,2,-0.999885157,667480.6197,TRUE,,,,,
1412,1412,500,450900,0,10,0,22.86070507,23.01761723,21.28259547,2307.69,1,-0.989511353,668034.9539,TRUE,,,,,
1413,1413,500,450900,0,10,2.997,21.63346198,24.65297364,20.05535238,2277.72,2,-0.263123962,668615.3854,TRUE,,,,,
1414,1414,500,450900,0,10,2.997,20.98870938,23.99565514,19.41059977,2253.744,2,-0.252520678,669181.6764,TRUE,,,,,
1415,1415,500,450900,0,10,2.997,22.16714373,25.32962392,20.58903412,2307.69,2,-0.841706391,669732.2957,TRUE,,,,,
1416,1416,500,450900,0,10,2.997,22.27537891,25.41721518,20.6972693,2295.702,2,-0.83580925,670310.7708,TRUE,,,,,
1417,1417,500,450900,0,10,2.997,21.97735349,25.13577934,20.39924389,2277.72,2,-0.874941635,670887.5723,TRUE,,,,,
1418,1418,500,450900,0,10,0,22.38929894,22.56570782,20.81118933,2283.714,1,-1.050649951,671450.4865,TRUE,,,,,
1419,1419,500,450900,0,10,2.997,21.75342878,24.272224,20.17531917,2301.696,2,-2,672009.0381,TRUE,,,,,
1420,1420,500,450900,0,10,2.997,21.69155576,24.71334164,20.11344616,2295.702,2,-1.008400834,672574.4132,TRUE,,,,,
1421,1421,500,450900,0,10,2.997,22.08507785,25.22283881,20.50696825,2295.702,2,-0.868967226,673144.9492,TRUE,,,,,
1422,1422,500,450900,0,10,2.997,22.13730198,25.27621311,20.55919238,2289.708,2,-0.85975375,673715.2784,TRUE,,,,,
1423,1423,2,2700,0,10,-2.997,13.81059989,8.684744414,11.05120066,-17.982,0,3.454194191,673707.3183,TRUE,,,,,
1424,1424,500,450900,0,10,2.997,21.56190386,24.07174806,19.98379425,2301.696,2,-2,674268.2615,TRUE,,,,,
1425,1425,500,450900,0,10,2.997,22.25812915,25.42253026,20.68001955,2307.69,2,-0.826119526,674826.5746,TRUE,,,,,
1426,1426,500,450900,0,10,2.997,21.91249352,25.04661101,20.33438391,2307.69,2,-0.899871369,675389.5083,TRUE,,,,,
1427,1427,1,1800,0,10,-2.997,13.9498497,9.911081931,13.69954448,-11.988,0,3.003798025,675384.1009,TRUE,,,,,
1428,1428,500,450900,0,10,2.997,22.0275702,24.54725801,20.4494606,2283.714,2,-2,675949.5702,TRUE,,,,,
1429,1429,500,450900,0,10,2.997,21.9337058,24.45630953,20.3555962,2295.702,2,-2,676523.8192,TRUE,,,,,
1430,1430,500,450900,0,10,2.997,22.01090355,25.1470986,20.43279394,2307.69,2,-0.882144694,677038.9829,TRUE,,,,,
1431,1431,500,450900,0,10,2.997,22.35541601,25.52677867,20.77730641,2295.702,2,-0.807025428,677612.9247,TRUE,,,,,
1432,1432,500,450900,0,10,2.997,21.85994426,24.88528503,20.28183466,2301.696,2,-0.975039179,678170.952,TRUE,,,,,
1433,1433,500,450900,0,10,2.997,22.04695916,25.18396295,20.46884956,2289.708,2,-0.87569267,678752.3102,TRUE,,,,,
1434,1434,500,450900,0,10,2.997,21.89283489,24.91782223,20.31472529,2301.696,2,-0.96930355,679315.6379,TRUE,,,,,
1435,1435,500,450900,0,10,2.997,22.09217495,25.23008564,20.51406535,2307.69,2,-0.867714484,679887.5004,TRUE,,,,,
1436,1436,500,450900,0,10,2.997,22.26451957,25.40606879,20.68640997,2301.696,2,-0.837706144,680461.8167,TRUE,,,,,
1437,1437,500,450900,0,10,2.997,21.81114275,24.33115639,20.23303315,2307.69,2,-2,681040.7716,TRUE,,,,,
1438,1438,500,450900,0,10,2.997,21.69962781,24.21728723,20.1215182,2283.714,2,-2,681626.9242,TRUE,,,,,
1439,1439,0,900,0,10,-2.997,14.86421173,9.667279683,12.45771402,-5.994,0,3.045228044,681623.879,TRUE,,,,,
1440,1440,500,450900,0,10,2.997,22.13655917,25.27540696,20.55844957,2295.702,2,-0.859910829,682201.541,TRUE,,,,,
1441,1441,500,450900,0,10,2.997,21.82372415,24.84852397,20.24561455,2289.708,2,-0.981981318,682785.0365,TRUE,,,,,
1442,1442,500,450900,0,10,2.997,21.65038433,24.1680396,20.07227473,2271.726,2,-2,683336.9669,TRUE,,,,,
1443,1443,500,450900,0,10,2.997,22.07488027,25.21242584,20.49677066,2271.726,2,-0.870769822,683921.41,TRUE,,,,,
1444,1444,500,450900,0,10,2.997,22.09243937,24.61839152,20.51432977,2283.714,2,-2,684498.2365,TRUE,,,,,
1445,1445,500,450900,0,10,0,22.29664148,22.46485563,20.71853188,2295.702,1,-1.069583935,685055.8005,TRUE,,,,,
1446,1446,500,450900,0,10,2.997,22.07556082,25.21316853,20.49745122,2289.708,2,-0.870622188,685639.0789,TRUE,,,,,
1447,1447,500,450900,0,10,2.997,21.98542885,24.51016749,20.40731924,2301.696,2,-2,686213.7515,TRUE,,,,,
1448,1448,1,1800,0,10,-2.997,12.19771069,8.638793139,11.56684176,-11.988,0,3.614875611,686207.2858,TRUE,,,,,
1449,1449,1,1800,0,10,-2.997,14.07307269,8.68870485,10.61352388,-11.988,0,3.465611218,686200.816,TRUE,,,,,
1450,1450,500,450900,0,10,2.997,21.95971707,24.98738786,20.38160747,2271.726,2,-0.955636605,686767.4994,TRUE,,,,,
1451,1451,500,450900,0,10,2.997,21.78941638,24.81326822,20.21130678,2313.684,2,-0.988878404,687323.418,TRUE,,,,,
1452,1452,500,450900,0,10,2.997,22.15319029,25.29243675,20.57508069,2283.714,2,-0.856973668,687906.6346,TRUE,,,,,
1453,1453,500,450900,0,10,0,22.50755964,22.6802389,20.92945004,2319.678,1,-1.034407319,688444.7947,TRUE,,,,,
1454,1454,500,450900,0,10,2.997,21.80710043,24.32807434,20.22899083,2289.708,2,-2,689018.0259,TRUE,,,,,
1455,1455,500,450900,0,10,0,22.42960174,22.60553054,20.85149213,2283.714,1,-1.044667042,689567.2317,TRUE,,,,,
1456,1456,500,450900,0,10,2.997,21.99553711,25.13140779,20.41742751,2313.684,2,-0.88489408,690127.7967,TRUE,,,,,
1457,1457,500,450900,0,10,2.997,21.80118408,24.82528432,20.22307448,2313.684,2,-0.986556188,690669.5412,TRUE,,,,,
1458,1458,500,450900,0,10,2.997,22.06396778,25.20128298,20.48585818,2301.696,2,-0.87270192,691213.415,TRUE,,,,,
1459,1459,500,450900,0,10,2.997,21.63815874,24.15452045,20.06004913,2271.726,2,-2,691790.3412,TRUE,,,,,
1460,1460,500,450900,0,10,2.997,21.65929971,24.17610776,20.08119011,2289.708,2,-2,692368.5377,TRUE,,,,,
1461,1461,500,450900,0,10,0,22.36638009,22.53606653,20.78827048,2283.714,1,-1.05784037,692943.3554,TRUE,,,,,
1462,1462,500,450900,0,10,0,22.39801325,22.56836748,20.81990365,2283.714,1,-1.052551519,693531.9259,TRUE,,,,,
1463,1463,500,450900,0,10,2.997,21.92532841,25.05971689,20.3472188,2283.714,2,-0.897543235,694111.1578,TRUE,,,,,
1464,1464,500,450900,0,10,2.997,21.98945568,24.51428151,20.41134608,2301.696,2,-2,694678.9034,TRUE,,,,,
1465,1465,500,450900,0,10,2.997,21.82680285,24.85172504,20.24869325,2295.702,2,-0.981341081,695250.2057,TRUE,,,,,
1466,1466,500,450900,0,10,2.997,21.97099688,24.49543302,20.39288728,2301.696,2,-2,695824.6257,TRUE,,,,,
1467,1467,500,450900,0,10,2.997,21.917895,24.94341402,20.3397854,2301.696,2,-0.964456297,696385.7853,TRUE,,,,,
1468,1468,500,450900,0,10,0,21.94488618,22.08274814,20.36677658,2247.75,1,-1.143969773,696970.7581,TRUE,,,,,
1469,1469,500,450900,0,10,2.997,22.09116174,25.12138434,20.51305213,2283.714,2,-0.930924199,697538.3043,TRUE,,,,,
1470,1470,500,450900,0,10,0,22.42846918,22.60437408,20.85035958,2295.702,1,-1.044854758,698103.3884,TRUE,,,,,
1471,1471,500,450900,0,10,0,22.327616,22.501381,20.74950639,2289.708,1,-1.061695492,698686.1853,TRUE,,,,,
1472,1472,1,1800,0,10,-2.997,15.2581025,9.518223159,11.61799928,-11.988,0,3.092562974,698680.6679,TRUE,,,,,
1473,1473,500,450900,0,10,2.997,21.87804829,24.90377171,20.29993869,2283.714,2,-0.971516489,699259.5299,TRUE,,,,,
1474,1474,500,450900,0,10,2.997,21.7868229,24.30632528,20.20871329,2265.732,2,-2,699822.0768,TRUE,,,,,
1475,1475,500,450900,0,10,2.997,21.78324359,24.30266824,20.20513399,2271.726,2,-2,700404.4624,TRUE,,,,,
1476,1476,500,450900,0,10,2.997,21.87742671,24.90313702,20.29931711,2307.69,2,-0.971637225,700983.7852,TRUE,,,,,
1477,1477,500,450900,0,10,2.997,21.80026684,24.32005088,20.22215724,2289.708,2,-2,701533.1449,TRUE,,,,,
1478,1478,500,450900,0,10,2.997,23.37073372,26.56486257,21.79262412,2319.678,2,0.149324032,702084.5577,TRUE,,,,,
1479,1479,500,450900,0,10,2.997,21.91038773,25.04423743,20.33227812,2295.702,2,-0.900384665,702645.4891,TRUE,,,,,
1480,1480,500,450900,0,10,2.997,21.80358161,24.32343563,20.22547201,2301.696,2,-2,703221.5709,TRUE,,,,,
1481,1481,500,450900,0,10,2.997,21.79357002,24.31426047,20.21546042,2283.714,2,-2,703784.3625,TRUE,,,,,
1482,1482,500,450900,0,10,2.997,21.82191076,24.34215389,20.24380115,2313.684,2,-2,704335.4687,TRUE,,,,,
1483,1483,500,450900,0,10,0,22.24732421,22.41449721,20.6692146,2295.702,1,-1.077959685,704911.1033,TRUE,,,,,
1484,1484,500,450900,0,10,0,22.15058624,22.31571699,20.57247664,2289.708,1,-1.094565425,705492.308,TRUE,,,,,
1485,1485,500,450900,0,10,-2.997,21.55358354,18.0692515,19.97547393,2277.72,0,-2,706055.9673,TRUE,,,,,
1486,1486,500,450900,0,10,2.997,21.86117025,24.88653736,20.28306065,2283.714,2,-0.974799972,706638.4345,TRUE,,,,,
1487,1487,500,450900,0,10,2.997,21.8614108,24.38353345,20.2833012,2301.696,2,-2,707209.6971,TRUE,,,,,
1488,1488,500,450900,0,10,2.997,22.10923044,25.27044046,20.53112084,2295.702,2,-0.851764452,707784.1628,TRUE,,,,,
1489,1489,1,1800,0,10,-2.997,13.08038823,8.566677357,11.32942874,-11.988,0,3.534859628,707777.5295,TRUE,,,,,
1490,1490,500,450900,0,10,2.997,21.83636132,24.35795514,20.25825171,2295.702,2,-2,708363.2175,TRUE,,,,,
1491,1491,500,450900,0,10,2.997,21.98627376,25.12194875,20.40816415,2307.69,2,-0.886554856,708912.7964,TRUE,,,,,
1492,1492,500,450900,0,10,2.997,21.88004344,25.04257868,20.30193383,2307.69,2,-0.888774963,709468.4119,TRUE,,,,,
1493,1493,500,450900,0,10,2.997,21.76473645,24.92493262,20.18662684,2289.708,2,-0.144143827,710027.4694,TRUE,,,,,
1494,1494,500,450900,0,10,2.997,21.72426826,24.74674475,20.14615866,2277.72,2,-1.001832459,710618.057,TRUE,,,,,
1495,1495,2,2700,0,10,-2.997,14.96513166,9.940332627,12.08486809,-5.994,0,3.071146479,710609.8887,TRUE,,,,,
1496,1496,500,450900,0,10,2.997,21.64749572,24.16538124,20.06938612,2307.69,2,-2,711138.3034,TRUE,,,,,
1497,1497,500,450900,0,10,0,22.22489981,22.39159931,20.64679021,2289.708,1,-1.081788026,711719.6621,TRUE,,,,,
1498,1498,500,450900,0,10,0,22.31378215,22.48235816,20.73567254,2295.702,1,-1.066686749,712286.4971,TRUE,,,,,
1499,1499,500,450900,0,10,0,22.655617,22.83736505,21.0775074,2301.696,1,-1.007230112,712807.1636,TRUE,,,,,
1500,1500,500,450900,0,10,2.997,22.05335346,25.19044459,20.47524386,2271.726,2,-0.874584409,713363.9862,TRUE,,,,,
1501,1501,500,450900,0,10,2.997,22.08664951,25.24738282,20.50853991,2307.69,2,-0.855699699,713922.3137,TRUE,,,,,
1502,1502,500,450900,0,10,0,22.25555929,22.39996697,20.67744968,2295.702,1,-1.08922073,714501.168,TRUE,,,,,
1503,1503,500,450900,0,10,2.997,21.82863858,24.34902375,20.25052898,2301.696,2,-2,715080.2578,TRUE,,,,,
1504,1504,500,450900,0,10,2.997,21.64117715,24.1527051,20.06306755,2277.72,2,-2,715655.6996,TRUE,,,,,
1505,1505,500,450900,0,10,0,22.34443672,22.51855742,20.76632712,2307.69,1,-1.058870833,716214.6256,TRUE,,,,,
1506,1506,500,450900,0,10,2.997,21.68743114,24.20483308,20.10932154,2289.708,2,-2,716791.2488,TRUE,,,,,
1507,1507,500,450900,0,10,2.997,21.94827112,25.08314383,20.37016151,2307.69,2,-0.893393926,717358.3888,TRUE,,,,,
1508,1508,500,450900,0,10,2.997,22.03125,25.1678745,20.4531404,2277.72,2,-0.878514681,717931.3689,TRUE,,,,,
1509,1509,500,450900,0,10,2.997,21.79229278,24.81620316,20.21418317,2301.696,2,-0.988311669,718461.5016,TRUE,,,,,
1510,1510,500,450900,0,10,2.997,22.14306117,25.17460258,20.56495157,2295.702,2,-0.92113678,719020.8038,TRUE,,,,,
1511,1511,500,450900,0,10,2.997,22.70021285,25.87990237,21.12210325,2271.726,2,-0.750082303,719589.5052,TRUE,,,,,
1512,1512,500,450900,0,10,2.997,21.77630752,24.79988261,20.19819792,2283.714,2,-0.991471599,720179.9162,TRUE,,,,,
1513,1513,500,450900,0,10,2.997,21.737329,24.25578434,20.1592194,2265.732,2,-2,720747.1946,TRUE,,,,,
1514,1514,500,450900,0,10,2.997,21.94952825,25.08315864,20.37141865,2271.726,2,-0.893905892,721326.8242,TRUE,,,,,
1515,1515,500,450900,0,10,2.997,21.70632947,24.72842724,20.12821987,2283.714,2,-1.005429037,721901.8821,TRUE,,,,,
1516,1516,500,450900,0,10,0,22.42126595,22.59211109,20.84315634,2289.708,1,-1.048678655,722446.921,TRUE,,,,,
1517,1517,500,450900,0,10,2.997,21.91613855,24.94266621,20.33802895,2307.69,2,-0.96414453,723017.6385,TRUE,,,,,
1518,1518,500,450900,0,10,2.997,22.1597905,25.29912874,20.5816809,2271.726,2,-0.855847533,723569.594,TRUE,,,,,
1519,1519,500,450900,0,10,2.997,22.17781306,25.34051861,20.59970346,2301.696,2,-0.839867718,724155.3089,TRUE,,,,,
1520,1520,500,450900,0,10,2.997,21.95205865,24.97934452,20.37394904,2283.714,2,-0.95724045,724731.7733,TRUE,,,,,
1521,1521,500,450900,0,10,2.997,21.92033583,24.94695199,20.34222622,2289.708,2,-0.963335468,725308.05,TRUE,,,,,
1522,1522,500,450900,0,10,2.997,22.0460643,25.18300154,20.46795469,2295.702,2,-0.875878996,725890.8348,TRUE,,,,,
1523,1523,500,450900,0,10,0,22.23049313,22.37437154,20.65238352,2289.708,1,-1.093542575,726460.5749,TRUE,,,,,
1524,1524,500,450900,0,10,2.997,21.97221299,25.10759067,20.39410338,2259.738,2,-0.889080637,727029.9816,TRUE,,,,,
1525,1525,500,450900,0,10,0,22.57420721,22.75319099,20.99609761,2301.696,1,-1.020933622,727605.632,TRUE,,,,,
1526,1526,500,450900,0,10,2.997,21.58238548,24.09756975,20.00427587,2295.702,2,-2,728168.1489,TRUE,,,,,
1527,1527,500,450900,0,10,2.997,21.77387073,24.79739438,20.19576113,2277.72,2,-0.991954381,728752.5562,TRUE,,,,,
1528,1528,500,450900,0,10,2.997,21.79222466,24.81613361,20.21411505,2295.702,2,-0.98832512,729328.1833,TRUE,,,,,
1529,1529,500,450900,0,10,0,22.12451954,22.28909989,20.54640993,2295.702,1,-1.099080988,729878.555,TRUE,,,,,
1530,1530,500,450900,0,10,2.997,21.85482595,24.37576396,20.27671635,2283.714,2,-2,730460.6037,TRUE,,,,,
1531,1531,500,450900,0,10,2.997,22.50506696,25.67958892,20.92695735,2307.69,2,-0.782224181,731035.1037,TRUE,,,,,
1532,1532,1,1800,0,10,-2.997,16.18932861,9.858870813,11.05813265,-11.988,0,2.960435553,731030.5143,TRUE,,,,,
1533,1533,500,450900,0,10,2.997,22.04738019,25.18434531,20.46927059,2283.714,2,-0.875645121,731595.9479,TRUE,,,,,
1534,1534,500,450900,0,10,2.997,22.06823937,25.20569251,20.49012976,2301.696,2,-0.871917946,732163.528,TRUE,,,,,
1535,1535,500,450900,0,10,2.997,22.14757408,25.28670207,20.56946448,2289.708,2,-0.857955564,732746.5199,TRUE,,,,,
1536,1536,1,1800,0,10,-2.997,13.01259131,9.426081231,12.5268364,-11.988,0,3.337021303,732740.5026,TRUE,,,,,
1537,1537,500,450900,0,10,2.997,21.91222619,24.43436364,20.33411659,2271.726,2,-2,733314.8926,TRUE,,,,,
1538,1538,500,450900,0,10,2.997,22.0460957,25.18303372,20.4679861,2289.708,2,-0.875873346,733889.5092,TRUE,,,,,
1539,1539,1,1800,0,10,-2.997,14.86049047,9.041326862,11.14446794,-11.988,0,3.245644223,733883.673,TRUE,,,,,
1540,1540,2,2700,0,10,-2.997,10.99368386,8.983233699,14.65560988,-17.982,0,3.276702499,733875.8237,TRUE,,,,,
1541,1541,500,450900,0,10,2.997,21.81904134,24.84351859,20.24093173,2283.714,2,-0.983042354,734462.7434,TRUE,,,,,
1542,1542,2,2700,0,10,-2.997,12.63558772,8.625340422,12.05540417,-17.982,0,3.499359691,734454.4208,TRUE,,,,,
1543,1543,500,450900,0,10,0,22.63719777,22.68223112,21.05908817,2307.69,1,-1.083190536,735010.0587,TRUE,,,,,
1544,1544,500,450900,0,10,2.997,21.85666308,24.88221565,20.27855348,2307.69,2,-0.975502091,735577.0651,TRUE,,,,,
1545,1545,500,450900,0,10,2.997,21.6622539,24.18016993,20.08414429,2289.708,2,-2,736151.4403,TRUE,,,,,
1546,1546,500,450900,0,10,2.997,21.8355131,24.3560412,20.2574035,2259.738,2,-2,736729.9836,TRUE,,,,,
1547,1547,500,450900,0,10,2.997,21.91347662,25.04761478,20.33536702,2259.738,2,-0.899692926,737306.4872,TRUE,,,,,
1548,1548,500,450900,0,10,0,22.74663561,22.93030564,21.16852601,2301.696,1,-0.992684607,737879.8973,TRUE,,,,,
1549,1549,500,450900,0,10,2.997,21.71302275,24.73526183,20.13491315,2301.696,2,-1.00408557,738445.0877,TRUE,,,,,
1550,1550,0,900,0,10,-2.997,21.98852491,11.24182409,9.94939205,-5.994,0,3.490977015,738441.5967,TRUE,,,,,
1551,1551,500,450900,0,10,2.997,21.78117345,24.80485127,20.20306384,2295.702,2,-0.990508245,739016.2388,TRUE,,,,,
1552,1552,2,2700,0,10,-2.997,14.66076478,9.326326972,11.45166168,-17.982,0,3.234038315,739008.9242,TRUE,,,,,
1553,1553,0,900,0,10,-2.997,11.03504271,9.501576349,15.35392386,-5.994,0,3.11430495,739005.8099,TRUE,,,,,
1554,1554,500,450900,0,10,2.997,21.83298688,24.3534515,20.25487728,2295.702,2,-2,739583.0682,TRUE,,,,,
1555,1555,500,450900,0,10,0,22.48888256,22.66115518,20.91077296,2295.702,1,-1.03748705,740149.9024,TRUE,,,,,
1556,1556,500,450900,0,10,2.997,22.07176914,25.20924904,20.49365954,2295.702,2,-0.871320322,740735.5793,TRUE,,,,,
1557,1557,500,450900,0,10,2.997,21.74190179,24.76475054,20.16379219,2313.684,2,-0.998309673,741290.0393,TRUE,,,,,
1558,1558,500,450900,0,10,2.997,21.88802899,24.41071358,20.30991939,2289.708,2,-2,741876.1582,TRUE,,,,,
1559,1559,500,450900,0,10,2.997,22.21732605,25.38086576,20.63921644,2289.708,2,-0.833083799,742465.8946,TRUE,,,,,
1560,1560,500,450900,0,10,2.997,22.20577026,25.36906602,20.62766066,2301.696,2,-0.835063705,743042.7817,TRUE,,,,,
1561,1561,500,450900,0,10,2.997,21.75894754,24.78215614,20.18083794,2295.702,2,-0.994916048,743614.9327,TRUE,,,,,
1562,1562,500,450900,0,10,2.997,21.77465096,24.29383638,20.19654136,2313.684,2,-2,744169.0071,TRUE,,,,,
1563,1563,500,450900,0,10,0,22.16729307,22.30956645,20.58918347,2283.714,1,-1.104663947,744761.3995,TRUE,,,,,
1564,1564,500,450900,0,10,2.997,21.75823092,24.78142439,20.18012131,2301.696,2,-0.995058488,745316.4277,TRUE,,,,,
1565,1565,500,450900,0,10,2.997,21.69874138,24.21741753,20.12063178,2289.708,2,-2,745900.0826,TRUE,,,,,
1566,1566,500,450900,0,10,2.997,22.05548289,25.21555814,20.47737328,2271.726,2,-0.861153593,746489.5508,TRUE,,,,,
1567,1567,500,450900,0,10,2.997,21.66717432,24.1792511,20.08906472,2301.696,2,-2,747054.4654,TRUE,,,,,
1568,1568,500,450900,0,10,0,22.32571311,22.49454102,20.7476035,2265.732,1,-1.064674297,747640.7611,TRUE,,,,,
1569,1569,1,1800,0,10,-2.997,12.24266264,8.321922034,11.35818211,-11.988,0,3.657861522,747633.92,TRUE,,,,,
1570,1570,500,450900,0,10,2.997,21.83479177,24.96726833,20.25668217,2295.702,2,-0.914072596,748221.5697,TRUE,,,,,
1571,1571,500,450900,0,10,2.997,21.93411567,24.96102228,20.35600606,2283.714,2,-0.960683795,748775.8788,TRUE,,,,,
1572,1572,500,450900,0,10,2.997,21.98909223,25.01715946,20.41098262,2265.732,2,-0.950170108,749354.6613,TRUE,,,,,
