episode,step,time,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main-temperature,attic_temperature,heat_added,action,reward,total_reward,terminal
3303,500,450900,"[0.0, 10.0, 0.0, 22.167188139205724, 22.332679575674824, 20.58907853562807]",,,,,TRUE,2253.744,1,-1.091693,1318436.074,TRUE
3304,500,450900,"[0.0, 10.0, 2.997, 21.596683349425252, 24.113217280782315, 20.018573745847597]",,,,,TRUE,2265.732,2,-2,1318939.533,TRUE
3305,500,450900,"[0.0, 10.0, 2.997, 21.571654151637564, 24.72151520031815, 19.99354454805991]",,,,,TRUE,2271.726,2,-0.137858759,1319417.612,TRUE
3306,500,450900,"[0.0, 10.0, 2.997, 21.564066052509517, 24.07886360474095, 19.985956448931862]",,,,,TRUE,2247.75,2,-2,1319927.327,TRUE
3307,500,450900,"[0.0, 10.0, 0.0, 22.145199599465176, 22.310226831720986, 20.56708999588752]",,,,,TRUE,2229.768,1,-1.095491409,1320432.742,TRUE
3308,500,450900,"[0.0, 10.0, 2.997, 21.85439582148502, 24.987286809492918, 20.276286217907366]",,,,,TRUE,2271.726,2,-0.910471937,1320919.746,TRUE
3309,500,450900,"[0.0, 10.0, 0.0, 22.006275116682854, 22.16835929138447, 20.4281655131052]",,,,,TRUE,2247.75,1,-1.119790796,1321440.226,TRUE
3310,500,450900,"[0.0, 10.0, 2.997, 21.862859262522193, 24.99592835999048, 20.284749658944538]",,,,,TRUE,2259.738,2,-0.908921612,1321935.8,TRUE
3311,500,450900,"[0.0, 10.0, 2.997, 21.49167760154121, 24.509243814822575, 19.913567997963554]",,,,,TRUE,2265.732,2,-0.25571621,1322419.98,TRUE
3312,2,2700,"[0.0, 10.0, -2.997, 12.903580617889894, 8.97345993551471, 12.402066585688294]",,,,,TRUE,-17.982,0,3.397094716,1322410.631,TRUE
3313,500,450900,"[0.0, 10.0, 2.997, 21.34396845098283, 23.84921177697772, 19.765858847405173]",,,,,TRUE,2211.786,2,-2,1322896.43,TRUE
3314,500,450900,"[0.0, 10.0, 2.997, 21.51385053775194, 24.02758798091648, 19.935740934174284]",,,,,TRUE,2259.738,2,-2,1323388.421,TRUE
3315,500,450900,"[0.0, 10.0, 2.997, 21.49445012532572, 24.007778002760105, 19.916340521748065]",,,,,TRUE,2259.738,2,-2,1323889.213,TRUE
3316,1,1800,"[0.0, 10.0, -2.997, 12.247953824805931, 8.976397639166796, 12.89719658545389]",,,,,TRUE,-11.988,0,3.414494702,1323882.853,TRUE
3317,0,900,"[0.0, 10.0, -2.997, 11.641963082381013, 8.902368532323113, 11.513942539457384]",,,,,TRUE,-5.994,0,3.649704737,1323879.203,TRUE
3318,500,450900,"[0.0, 10.0, 2.997, 21.60312521150324, 24.730711478740467, 20.025015607925585]",,,,,TRUE,2253.744,2,-0.160159555,1324401.319,TRUE
3319,500,450900,"[0.0, 10.0, 0.0, 22.365636329689647, 22.40493451925402, 20.78752672611199]",,,,,TRUE,2271.726,1,-1.130649582,1324919.218,TRUE
3320,1,1800,"[0.0, 10.0, -2.997, 13.289854843666477, 9.299146989763024, 12.860807658363079]",,,,,TRUE,-11.988,0,3.260526992,1324913.179,TRUE
3321,500,450900,"[0.0, 10.0, 2.997, 21.846082970198697, 24.366836411332454, 20.267973366621042]",,,,,TRUE,2259.738,2,-2,1325426.26,TRUE
3322,1,1800,"[0.0, 10.0, -2.997, 13.603995928517401, 8.990868097326763, 11.565375862382275]",,,,,TRUE,-11.988,0,3.406064568,1325419.909,TRUE
3323,1,1800,"[0.0, 10.0, -2.997, 13.827908057493953, 9.879948638042356, 13.18326004373126]",,,,,TRUE,-11.988,0,3.105550053,1325414.192,TRUE
3324,500,450900,"[0.0, 10.0, 2.997, 21.9414655780975, 25.07624239480188, 20.363355974519845]",,,,,TRUE,2217.78,2,-0.894595288,1325897.22,TRUE
3325,500,450900,"[0.0, 10.0, 2.997, 21.75284998889442, 24.27268078786792, 20.174740385316763]",,,,,TRUE,2271.726,2,-2,1326398.863,TRUE
3326,500,450900,"[0.0, 10.0, 2.997, 22.033420137365926, 25.062646985971508, 20.45531053378827]",,,,,TRUE,2271.726,2,-0.94163267,1326901.497,TRUE
3327,500,450900,"[0.0, 10.0, 0.0, 21.86718477911896, 22.026284831038954, 20.289075175541306]",,,,,TRUE,2259.738,1,-1.144676096,1327413.859,TRUE
3328,0,900,"[0.0, 10.0, -2.997, 12.246247094859552, 8.179937105251113, 10.790637212833825]",,,,,TRUE,-5.994,0,3.733041414,1327410.126,TRUE
3329,500,450900,"[0.0, 10.0, 2.997, 21.77180611536491, 24.902953437631883, 20.193696511787255]",,,,,TRUE,2253.744,2,-0.17083888,1327921.36,TRUE
3330,500,450900,"[0.0, 10.0, 2.997, 21.728776808475736, 24.85879202826436, 20.150667204898078]",,,,,TRUE,2265.732,2,-0.168002156,1328432.638,TRUE
3331,500,450900,"[0.0, 10.0, 2.997, 21.54062147246613, 24.666664508839286, 19.962511868888473]",,,,,TRUE,2271.726,2,-0.157219825,1328944.951,TRUE
3332,500,450900,"[0.0, 10.0, 2.997, 21.446453720346067, 23.959803777475273, 19.868344116768412]",,,,,TRUE,2247.75,2,-2,1329457.758,TRUE
3333,500,450900,"[0.0, 10.0, 0.0, 21.912245273921172, 22.04935743349631, 20.334135670343517]",,,,,TRUE,2259.738,1,-1.149916503,1329961.841,TRUE
3334,2,2700,"[0.0, 10.0, -2.997, 13.226815172751687, 9.236239629549956, 12.56814766856079]",,,,,TRUE,-17.982,0,3.31485557,1329952.45,TRUE
3335,500,450900,"[0.0, 10.0, 2.997, 21.314391812691163, 23.81901074075104, 19.736282209113508]",,,,,TRUE,2235.762,2,-2,1330450.548,TRUE
3336,500,450900,"[0.0, 10.0, 2.997, 21.92641587304572, 25.060827190785627, 20.348306269468065]",,,,,TRUE,2277.72,2,-0.897346274,1330980.205,TRUE
3337,2,2700,"[0.0, 10.0, -2.997, 14.069142329904349, 8.66556646919916, 10.77277120648085]",,,,,TRUE,-17.982,0,3.447801196,1330971.509,TRUE
3338,500,450900,"[0.0, 10.0, 2.997, 21.972702676436686, 24.496129674632442, 20.39459307285903]",,,,,TRUE,2241.756,2,-2,1331496.868,TRUE
3339,500,450900,"[0.0, 10.0, 2.997, 21.556774814666312, 24.682111073515177, 19.978665211088657]",,,,,TRUE,2247.75,2,-0.158941492,1332036.548,TRUE
3340,500,450900,"[0.0, 10.0, 2.997, 21.632042814544544, 24.760239098346613, 20.05393321096689]",,,,,TRUE,2253.744,2,-0.161759597,1332552.375,TRUE
3341,500,450900,"[0.0, 10.0, 2.997, 21.65263012360695, 24.16929736852842, 20.074520520029296]",,,,,TRUE,2241.756,2,-2,1333052.617,TRUE
3342,500,450900,"[0.0, 10.0, -2.997, 21.673482865258805, 18.808554002234555, 20.09537326168115]",,,,,TRUE,2253.744,0,-0.164215849,1333570.747,TRUE
3343,500,450900,"[0.0, 10.0, 2.997, 22.258834565007785, 25.423250569437638, 20.68072496143013]",,,,,TRUE,2271.726,2,-0.825999489,1334046.977,TRUE
3344,500,450900,"[0.0, 10.0, 2.997, 21.376638812194507, 24.516203680824596, 19.798529208616852]",,,,,TRUE,2247.75,2,-0.135490185,1334529.348,TRUE
3345,500,450900,"[0.0, 10.0, 0.0, 22.342186907567285, 22.51137277567595, 20.76407730398963]",,,,,TRUE,2229.768,1,-1.061895685,1335045.62,TRUE
3346,2,2700,"[0.0, 10.0, -2.997, 15.369511804451374, 9.039179177838996, 10.319825077531997]",,,,,TRUE,-17.982,0,3.25154935,1335038.233,TRUE
3347,500,450900,"[0.0, 10.0, 0.0, 22.193169214214258, 22.336212110795117, 20.615059610636603]",,,,,TRUE,2271.726,1,-1.100034536,1335549.267,TRUE
3348,500,450900,"[0.0, 10.0, 0.0, 22.04008395485697, 22.202881874255766, 20.461974351279316]",,,,,TRUE,2235.762,1,-1.113830826,1336082.852,TRUE
3349,500,450900,"[0.0, 10.0, 2.997, 21.622036637007895, 24.642354888757506, 20.04392703343024]",,,,,TRUE,2265.732,2,-0.261507295,1336599.044,TRUE
3350,500,450900,"[0.0, 10.0, 2.997, 21.55202430271899, 24.570864510993818, 19.973914699141336]",,,,,TRUE,2247.75,2,-0.258131057,1337125.586,TRUE
3351,500,450900,"[0.0, 10.0, 2.997, 21.026924744706275, 23.525427141113685, 19.448815141128623]",,,,,TRUE,2247.75,2,-1.239308885,1337646.316,TRUE
3352,500,450900,"[0.0, 10.0, 2.997, 21.70070424012833, 24.722683253826307, 20.122594636550676]",,,,,TRUE,2247.75,2,-1.006559531,1338153.194,TRUE
3353,500,450900,"[0.0, 10.0, 2.997, 21.888699133796937, 24.914646942809558, 20.310589530219282]",,,,,TRUE,2259.738,2,-0.969450132,1338662.362,TRUE
3354,500,450900,"[0.0, 10.0, 2.997, 21.719597295392713, 24.741975168422933, 20.141487691815062]",,,,,TRUE,2259.738,2,-1.0027677,1339197.435,TRUE
3355,500,450900,"[0.0, 10.0, 2.997, 21.715977419514775, 24.738502576380974, 20.137867815937117]",,,,,TRUE,2235.762,2,-1.00334846,1339731.903,TRUE
3356,500,450900,"[0.0, 10.0, 2.997, 21.715639823425537, 24.737934145002647, 20.137530219847882]",,,,,TRUE,2265.732,2,-1.003560771,1340269.064,TRUE
3357,500,450900,"[0.0, 10.0, 2.997, 21.636237114776055, 24.15254798795682, 20.0581275111984]",,,,,TRUE,2253.744,2,-2,1340804.394,TRUE
3358,2,2700,"[0.0, 10.0, -2.997, 13.293323925792468, 8.486816522395, 11.083580505606626]",,,,,TRUE,-11.988,0,3.538799145,1340795.066,TRUE
3359,500,450900,"[0.0, 10.0, 2.997, 21.29809748358978, 24.417962560137706, 19.719987880012123]",,,,,TRUE,2229.768,2,-0.149909939,1341305.178,TRUE
3360,500,450900,"[0.0, 10.0, 2.997, 21.421962865230604, 23.933760429392233, 19.84385326165295]",,,,,TRUE,2265.732,2,-2,1341816.112,TRUE
3361,500,450900,"[0.0, 10.0, 2.997, 21.524233906014267, 24.54271112975492, 19.946124302436612]",,,,,TRUE,2253.744,2,-0.256746978,1342335.08,TRUE
3362,500,450900,"[0.0, 10.0, 2.997, 22.17487790834731, 25.314592512102838, 20.596768304769654]",,,,,TRUE,2265.732,2,-0.853183863,1342884.699,TRUE
3363,500,450900,"[0.0, 10.0, 2.997, 22.01274080384208, 25.149022304006863, 20.434631200264427]",,,,,TRUE,2253.744,2,-0.881788956,1343408.424,TRUE
3364,500,450900,"[0.0, 10.0, 2.997, 20.26340818133178, 22.082993895115607, 18.685298577754125]",,,,,TRUE,2265.732,2,-0.194862546,1343898.559,TRUE
3365,500,450900,"[0.0, 10.0, 0.0, 22.02271081354689, 22.185141965314703, 20.444601209969235]",,,,,TRUE,2253.744,1,-1.116889524,1344407.78,TRUE
3366,500,450900,"[0.0, 10.0, 2.997, 21.62719072077457, 24.783943635082032, 20.049081117196916]",,,,,TRUE,2235.762,2,-0.135743092,1344932.337,TRUE
3367,500,450900,"[0.0, 10.0, 2.997, 21.72551384298956, 24.85568111819706, 20.147404239411905]",,,,,TRUE,2277.72,2,-0.167581108,1345463.943,TRUE
3368,500,450900,"[0.0, 10.0, 2.997, 22.023316583676802, 25.159773590417455, 20.445206980099147]",,,,,TRUE,2265.732,2,-0.879928706,1345956.868,TRUE
3369,0,900,"[0.0, 10.0, -2.997, 14.764248322343313, 9.865508590830736, 11.57377298507029]",,,,,TRUE,-5.994,0,3.171930899,1345953.696,TRUE
3370,1,1800,"[0.0, 10.0, -2.997, 12.912560416651003, 8.363704643084976, 10.813094608212126]",,,,,TRUE,-11.988,0,3.632195255,1345946.899,TRUE
3371,500,450900,"[0.0, 10.0, 2.997, 21.780476821510565, 24.80414039838151, 20.20236721793291]",,,,,TRUE,2259.738,2,-0.990645809,1346463.892,TRUE
3372,500,450900,"[0.0, 10.0, 0.0, 22.104840935957363, 22.27494907639622, 20.526731332379708]",,,,,TRUE,2253.744,1,-1.099169405,1346968.117,TRUE
3373,500,450900,"[0.0, 10.0, 2.997, 21.54049385479298, 24.559090641637454, 19.962384251215326]",,,,,TRUE,2229.768,2,-0.257634593,1347478.428,TRUE
3374,500,450900,"[0.0, 10.0, 2.997, 22.066844725798507, 25.204278599673522, 20.488735122220852]",,,,,TRUE,2247.75,2,-0.872159126,1347995.657,TRUE
3375,500,450900,"[0.0, 10.0, 0.0, 21.923208000163328, 22.06032835719058, 20.345098396585673]",,,,,TRUE,2259.738,1,-1.148058108,1348506.889,TRUE
3376,500,450900,"[0.0, 10.0, 2.997, 21.498072250743878, 24.011476574401556, 19.919962647166223]",,,,,TRUE,2271.726,2,-2,1349013.371,TRUE
3377,500,450900,"[0.0, 10.0, 0.0, 21.75638717704616, 21.918092864563853, 20.178277573468506]",,,,,TRUE,2235.762,1,-0.394714032,1349509.253,TRUE
3378,500,450900,"[0.0, 10.0, 0.0, 21.69554028786604, 21.85591375932065, 20.117430684288387]",,,,,TRUE,2271.726,1,-0.390624643,1350041.331,TRUE
3379,500,450900,"[0.0, 10.0, 2.997, 21.64853292404654, 24.669408366825927, 20.070423320468883]",,,,,TRUE,2253.744,2,-0.262951721,1350571.589,TRUE
3380,500,450900,"[0.0, 10.0, 0.0, 22.298617136116583, 22.47178070249822, 20.720507532538928]",,,,,TRUE,2253.744,1,-1.066574617,1351086.547,TRUE
3381,500,450900,"[0.0, 10.0, 2.997, 21.839828346924467, 24.97241169826472, 20.261718743346812]",,,,,TRUE,2253.744,2,-0.913146206,1351623.354,TRUE
3382,500,450900,"[0.0, 10.0, 2.997, 21.26122836472747, 23.764724949308025, 19.683118761149814]",,,,,TRUE,2259.738,2,-2,1352122.958,TRUE
3383,500,450900,"[0.0, 10.0, 2.997, 21.57895561021685, 24.094067498725895, 20.000846006639193]",,,,,TRUE,2235.762,2,-2,1352650.711,TRUE
3384,500,450900,"[0.0, 10.0, 2.997, 22.77611347621633, 25.957405351945344, 21.19800387263868]",,,,,TRUE,2271.726,2,-0.73801006,1353167.032,TRUE
3385,2,2700,"[0.0, 10.0, -2.997, 14.724197522765408, 9.215524335394814, 11.386395874443807]",,,,,TRUE,-17.982,0,3.234862858,1353159.728,TRUE
3386,500,450900,"[0.0, 10.0, 2.997, 21.86939952017038, 25.00260715524152, 20.291289916592724]",,,,,TRUE,2259.738,2,-0.90772455,1353663.059,TRUE
3387,500,450900,"[0.0, 10.0, 2.997, 21.684860614092848, 24.70650515455636, 20.106751010515193]",,,,,TRUE,2265.732,2,-1.00975053,1354174.761,TRUE
3388,500,450900,"[0.0, 10.0, 2.997, 21.688876907829904, 24.81805025719452, 20.11076730425225]",,,,,TRUE,2271.726,2,-0.165379533,1354683.887,TRUE
3389,500,450900,"[0.0, 10.0, 0.0, 21.949603223483525, 22.110490987263173, 20.37149361990587]",,,,,TRUE,2223.774,1,-1.129852294,1355209.549,TRUE
3390,500,450900,"[0.0, 10.0, 2.997, 21.799146010625808, 24.930870510529925, 20.221036407048153]",,,,,TRUE,2235.762,2,-0.920649513,1355733.87,TRUE
3391,500,450900,"[0.0, 10.0, 2.997, 21.766222591567537, 24.89725203902279, 20.188112987989882]",,,,,TRUE,2223.774,2,-0.170432018,1356227.784,TRUE
3392,500,450900,"[0.0, 10.0, 2.997, 21.952590535479242, 24.47663808992343, 20.37448093190159]",,,,,TRUE,2283.714,2,-2,1356753.136,TRUE
3393,500,450900,"[0.0, 10.0, 0.0, 22.56499824590641, 22.744833691239442, 20.986888642328754]",,,,,TRUE,2241.756,1,-1.021882359,1357283.9,TRUE
3394,500,450900,"[0.0, 10.0, 0.0, 21.95366468364395, 22.114638189667176, 20.3755550800663]",,,,,TRUE,2253.744,1,-1.12912822,1357784.891,TRUE
3395,500,450900,"[0.0, 10.0, 2.997, 21.678245053328894, 24.699750395286156, 20.100135449751242]",,,,,TRUE,2229.768,2,-1.011085689,1358293.655,TRUE
3396,500,450900,"[0.0, 10.0, 2.997, 21.37270544205414, 24.3867122225776, 19.794595838476486]",,,,,TRUE,2259.738,2,-0.253282065,1358823.494,TRUE
3397,500,450900,"[0.0, 10.0, 2.997, 21.333751286063812, 24.346935698168508, 19.755641682486157]",,,,,TRUE,2271.726,2,-0.252522871,1359334.006,TRUE
3398,500,450900,"[0.0, 10.0, 2.997, 21.509099178787302, 24.022726118230114, 19.93098957520965]",,,,,TRUE,2247.75,2,-2,1359841.366,TRUE
3399,0,900,"[0.0, 10.0, -2.997, 13.221419611658394, 8.174184096649487, 9.918478741283243]",,,,,TRUE,-5.994,0,3.701417334,1359837.664,TRUE
3400,500,450900,"[0.0, 10.0, 2.997, 21.720369467727544, 24.239514564352294, 20.142259864149892]",,,,,TRUE,2271.726,2,-2,1360338.306,TRUE
3401,500,450900,"[0.0, 10.0, 2.997, 22.211883526164605, 25.35232150412437, 20.633773922586954]",,,,,TRUE,2277.72,2,-0.846788205,1360829.704,TRUE
3402,500,450900,"[0.0, 10.0, 2.997, 21.593837604107897, 24.613558368295866, 20.015728000530245]",,,,,TRUE,2265.732,2,-0.260074258,1361325.301,TRUE
3403,500,450900,"[0.0, 10.0, 2.997, 21.665225889975193, 24.793899473488093, 20.08711628639754]",,,,,TRUE,2241.756,2,-0.163912711,1361857.681,TRUE
3404,0,900,"[0.0, 10.0, -2.997, 12.556244501588026, 9.109438968996896, 12.579181495848548]",,,,,TRUE,-5.994,0,3.410978176,1361854.27,TRUE
3405,500,450900,"[0.0, 10.0, 2.997, 21.687449265104597, 24.204851583434788, 20.109339661526942]",,,,,TRUE,2265.732,2,-2,1362366.516,TRUE
3406,500,450900,"[0.0, 10.0, 0.0, 22.290265422318654, 22.458344969447552, 20.712155818741003]",,,,,TRUE,2265.732,1,-1.070663457,1362882.501,TRUE
3407,500,450900,"[0.0, 10.0, 0.0, 22.031287998663817, 22.19390022498817, 20.453178395086162]",,,,,TRUE,2259.738,1,-1.115378403,1363376.509,TRUE
3408,2,2700,"[0.0, 10.0, -2.997, 10.69721911236503, 8.84400596127349, 14.721389329632608]",,,,,TRUE,-17.982,0,3.30387252,1363368.196,TRUE
3409,500,450900,"[0.0, 10.0, 2.997, 21.927353429620624, 25.08477137461252, 20.34924382604297]",,,,,TRUE,2259.738,2,-0.883827361,1363872.504,TRUE
3410,500,450900,"[0.0, 10.0, 2.997, 21.55452298311838, 24.680859492365414, 19.976413379540727]",,,,,TRUE,2259.738,2,-0.15788189,1364362.632,TRUE
3411,500,450900,"[0.0, 10.0, 2.997, 21.544777409916193, 24.563464627692934, 19.96666780633854]",,,,,TRUE,2277.72,2,-0.257817083,1364895.258,TRUE
3412,500,450900,"[0.0, 10.0, 2.997, 21.47480625685184, 24.492016295980473, 19.896696653274184]",,,,,TRUE,2253.744,2,-0.255121599,1365406.115,TRUE
3413,500,450900,"[0.0, 10.0, 2.997, 21.499233152489463, 24.51695887694133, 19.921123548911808]",,,,,TRUE,2253.744,2,-0.25599383,1365885.3,TRUE
3414,500,450900,"[0.0, 10.0, 0.0, 21.9338065847888, 22.094360763544707, 20.355696981211146]",,,,,TRUE,2259.738,1,-1.132673024,1366390.599,TRUE
3415,500,450900,"[0.0, 10.0, 2.997, 21.352457888299526, 23.86278811991169, 19.77434828472187]",,,,,TRUE,2229.768,2,-2,1366889.454,TRUE
3416,500,450900,"[0.0, 10.0, 2.997, 21.57644215178225, 24.703241870012434, 19.998332548204594]",,,,,TRUE,2247.75,2,-0.158967989,1367411.992,TRUE
3417,500,450900,"[0.0, 10.0, 2.997, 21.89705183400811, 24.419926906032167, 20.318942230430455]",,,,,TRUE,2253.744,2,-2,1367924.749,TRUE
3418,500,450900,"[0.0, 10.0, 2.997, 21.56856085010981, 24.083455465408154, 19.990451246532157]",,,,,TRUE,2259.738,2,-2,1368396.627,TRUE
3419,500,450900,"[0.0, 10.0, 2.997, 21.68717040778558, 24.70886371073514, 20.109060804207925]",,,,,TRUE,2271.726,2,-1.009284683,1368917.419,TRUE
3420,500,450900,"[0.0, 10.0, 2.997, 21.663301825038854, 24.792158028175503, 20.085192221461202]",,,,,TRUE,2277.72,2,-0.163594322,1369418.809,TRUE
3421,500,450900,"[0.0, 10.0, 2.997, 21.988614277451838, 25.1243864380558, 20.410504673874183]",,,,,TRUE,2259.738,2,-0.886107395,1369930.399,TRUE
3422,2,2700,"[0.0, 10.0, -2.997, 11.708968552344976, 9.033923747107039, 14.071193997414543]",,,,,TRUE,-17.982,0,3.293262258,1369922.769,TRUE
3423,500,450900,"[0.0, 10.0, 2.997, 21.858698594113143, 24.99168031972992, 20.280588990535488]",,,,,TRUE,2259.738,2,-0.909683373,1370424.417,TRUE
3424,500,450900,"[0.0, 10.0, 2.997, 21.27961642426432, 24.29292899215396, 19.701506820686664]",,,,,TRUE,2271.726,2,-0.250515991,1370948.361,TRUE
3425,500,450900,"[0.0, 10.0, 2.997, 21.9569847073139, 25.09204148959395, 20.378875103736245]",,,,,TRUE,2259.738,2,-0.891822003,1371484.031,TRUE
3426,500,450900,"[0.0, 10.0, 0.0, 22.180482506907275, 22.3462444275031, 20.60237290332962]",,,,,TRUE,2259.738,1,-1.089408145,1372013.559,TRUE
3427,500,450900,"[0.0, 10.0, 2.997, 21.576611259166736, 24.09167365564291, 19.998501655589077]",,,,,TRUE,2271.726,2,-2,1372538.087,TRUE
3428,500,450900,"[0.0, 10.0, 2.997, 21.796738737715867, 24.92841241723197, 20.21862913413821]",,,,,TRUE,2259.738,2,-0.921095137,1373064.69,TRUE
3429,500,450900,"[0.0, 10.0, 0.0, 21.991832415064245, 22.130624752676866, 20.41372281148659]",,,,,TRUE,2253.744,1,-1.135558022,1373559.976,TRUE
3430,500,450900,"[0.0, 10.0, 2.997, 21.58278031044245, 24.70971337089127, 20.004670706864793]",,,,,TRUE,2247.75,2,-0.159292369,1374056.02,TRUE
3431,500,450900,"[0.0, 10.0, 2.997, 21.84185058697544, 24.867033075789294, 20.263740983397785]",,,,,TRUE,2253.744,2,-0.978430599,1374590.009,TRUE
3432,500,450900,"[0.0, 10.0, 0.0, 22.04202775529921, 22.204866710632185, 20.463918151721554]",,,,,TRUE,2265.732,1,-1.113489114,1375107.609,TRUE
3433,500,450900,"[0.0, 10.0, 0.0, 22.36174750896424, 22.531346303493244, 20.783637905386584]",,,,,TRUE,2277.72,1,-1.058611386,1375652.859,TRUE
3434,500,450900,"[0.0, 10.0, 2.997, 21.79489286848131, 24.315611242538136, 20.216783264903654]",,,,,TRUE,2253.744,2,-2,1376171.12,TRUE
3435,500,450900,"[0.0, 10.0, 2.997, 21.935349168825372, 25.06994907903884, 20.357239565247717]",,,,,TRUE,2271.726,2,-0.895729049,1376687.085,TRUE
3436,500,450900,"[0.0, 10.0, 0.0, 21.941459486254764, 22.102175351730622, 20.36334988267711]",,,,,TRUE,2265.732,1,-1.13130555,1377198.139,TRUE
3437,500,450900,"[0.0, 10.0, 2.997, 22.079638408182337, 25.21706119681378, 20.501528804604682]",,,,,TRUE,2265.732,2,-0.870055696,1377706.172,TRUE
3438,500,450900,"[0.0, 10.0, 0.0, 21.872259355393773, 22.008527364774693, 20.294149751816118]",,,,,TRUE,2271.726,1,-1.157201647,1378218.194,TRUE
3439,500,450900,"[0.0, 10.0, 2.997, 21.51539486870543, 24.024267406717467, 19.937285265127777]",,,,,TRUE,2271.726,2,-2,1378717.81,TRUE
3440,500,450900,"[0.0, 10.0, 0.0, 22.05986758800564, 22.22308316337884, 20.481757984427986]",,,,,TRUE,2235.762,1,-1.110357735,1379233.849,TRUE
3441,1,1800,"[0.0, 10.0, -2.997, 12.54982802834532, 9.811106720139458, 14.617077339292205]",,,,,TRUE,-11.988,0,3.05481849,1379228.331,TRUE
3442,500,450900,"[0.0, 10.0, 2.997, 21.911304905919465, 25.045397212246797, 20.33319530234181]",,,,,TRUE,2277.72,2,-0.900087278,1379744.29,TRUE
3443,500,450900,"[0.0, 10.0, 2.997, 21.70060821359068, 24.722808908280534, 20.122498610013025]",,,,,TRUE,2265.732,2,-1.006433758,1380257.083,TRUE
3444,500,450900,"[0.0, 10.0, 0.0, 21.819686871501464, 21.97783138288161, 20.24157726792381]",,,,,TRUE,2259.738,1,-1.153266191,1380785.235,TRUE
3445,500,450900,"[0.0, 10.0, 0.0, 22.325772044174624, 22.499508882892005, 20.74766244059697]",,,,,TRUE,2247.75,1,-1.06199968,1381307.817,TRUE
3446,2,2700,"[0.0, 10.0, -2.997, 12.717683236361097, 8.931095107640322, 12.729143023587548]",,,,,TRUE,-17.982,0,3.378244229,1381299.176,TRUE
3447,500,450900,"[0.0, 10.0, 2.997, 21.658799484567155, 24.78756110274506, 20.0806898809895]",,,,,TRUE,2253.744,2,-0.163322815,1381801.37,TRUE
3448,500,450900,"[0.0, 10.0, 2.997, 21.918504619705065, 25.052796582952084, 20.34039501612741]",,,,,TRUE,2259.738,2,-0.898752573,1382319.324,TRUE
3449,500,450900,"[0.0, 10.0, 2.997, 21.47408764651113, 24.491282514966574, 19.895978042933475]",,,,,TRUE,2253.744,2,-0.255097046,1382841.188,TRUE
3450,500,450900,"[0.0, 10.0, 2.997, 21.452312150527604, 24.469047291233906, 19.87420254694995]",,,,,TRUE,2241.756,2,-0.25438297,1383365.199,TRUE
3451,500,450900,"[0.0, 10.0, 2.997, 21.981883457222512, 25.00979896719878, 20.403773853644857]",,,,,TRUE,2277.72,2,-0.951542418,1383858.779,TRUE
3452,500,450900,"[0.0, 10.0, 0.0, 22.198834593073812, 22.36989161036643, 20.62072498949616]",,,,,TRUE,2247.75,1,-1.083539639,1384388.238,TRUE
3453,500,450900,"[0.0, 10.0, 2.997, 21.70707279903999, 24.72918626056523, 20.128963195462337]",,,,,TRUE,2259.738,2,-1.005279749,1384896.201,TRUE
3454,500,450900,"[0.0, 10.0, 0.0, 22.142794000260192, 22.307760250610695, 20.564684396682537]",,,,,TRUE,2265.732,1,-1.095913416,1385428.699,TRUE
3455,500,450900,"[0.0, 10.0, 2.997, 21.669657007836246, 24.798424137506025, 20.09154740425859]",,,,,TRUE,2271.726,2,-0.164182722,1385933.209,TRUE
