episode,time,step,time1,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,,,,,,,,,,,,,,
193,193,500,450900,0,10,22.997,21.92143709,24.94801603,20.34332748,2223.774,2,-0.963160858,48305.65731,TRUE,,20,,,,,,,,,,,
194,194,500,450900,0,10,20,22.7053932,22.88840298,21.1272836,2307.69,1,-0.999146012,48840.07988,TRUE,,20,,,,,,,,,,,
195,195,500,450900,0,10,20,22.59898408,22.77848875,21.02087448,2319.678,1,-1.016914283,49388.09689,TRUE,,20,,,,,,,,,,,
196,196,500,450900,0,10,22.997,22.39532365,25.53968193,20.81721405,2325.672,2,-0.815412236,49921.90765,TRUE,,20,,,,,,,,,,,
197,197,500,450900,0,10,22.997,21.98267656,25.01060835,20.40456696,2313.684,2,-0.951391603,50470.38287,TRUE,,20,,,,,,,,,,,
198,198,500,450900,0,10,22.997,22.44656374,24.98131115,20.86845414,2337.66,2,-0.449876806,50979.21772,TRUE,,20,,,,,,,,,,,
199,199,500,450900,0,10,22.997,21.31280155,24.45564476,19.73469195,2283.714,2,-0.129532936,51502.36991,TRUE,,20,,,,,,,,,,,
200,200,500,450900,0,10,22.997,22.03065795,24.55635361,20.45254835,2313.684,2,-2,52042.16989,TRUE,,20,,,,,,,,,,,
201,201,500,450900,0,10,22.997,22.11407739,25.25250783,20.53596778,2313.684,2,-0.863824379,52592.43981,TRUE,,20,,,,,,,,,,,
202,202,500,450900,0,10,22.997,22.10762601,25.13819609,20.52951641,2313.684,2,-0.927852218,53147.7134,TRUE,,20,,,,,,,,,,,
203,203,500,450900,0,10,22.997,22.05587886,25.0853565,20.47776925,2325.672,2,-0.937537543,53664.47302,TRUE,,20,,,,,,,,,,,
204,204,500,450900,0,10,22.997,22.0074177,25.14358409,20.4293081,2301.696,2,-0.882741888,54208.89814,TRUE,,20,,,,,,,,,,,
205,205,500,450900,0,10,20,22.42420435,22.59511151,20.84609475,2337.66,1,-1.048190149,54731.14552,TRUE,,20,,,,,,,,,,,
206,206,500,450900,0,10,22.997,21.98933237,24.51310998,20.41122277,2313.684,2,-2,55283.56678,TRUE,,20,,,,,,,,,,,
207,207,500,450900,0,10,22.997,22.27270335,25.43736438,20.69459374,2325.672,2,-0.823668155,55827.0215,TRUE,,20,,,,,,,,,,,
208,208,500,450900,0,10,20,22.19063276,21.72270568,20.61252316,2307.69,1,-2.25,56366.31373,TRUE,,20,,,,,,,,,,,
209,209,500,450900,0,10,22.997,22.11054437,25.14117606,20.53243477,2325.672,2,-0.927308605,56911.23519,TRUE,,20,,,,,,,,,,,
210,210,500,450900,0,10,22.997,22.38201879,25.52610844,20.80390919,2325.672,2,-0.817651361,57463.599,TRUE,,20,,,,,,,,,,,
211,211,500,450900,0,10,20,22.95222444,23.14023423,21.37411483,2331.666,1,-0.96043429,57996.32991,TRUE,,20,,,,,,,,,,,
212,212,500,450900,0,10,22.997,22.23533739,25.26888423,20.65722779,2331.666,2,-0.904150268,58544.16401,TRUE,,20,,,,,,,,,,,
213,213,500,450900,0,10,20,22.5350611,22.70831878,20.9569515,2307.69,1,-1.029897403,59106.37756,TRUE,,20,,,,,,,,,,,
214,214,500,450900,0,10,22.997,22.10516727,25.13590869,20.52705767,2307.69,2,-0.928176225,59661.16374,TRUE,,20,,,,,,,,,,,
215,215,500,450900,0,10,22.997,22.20121832,25.23403515,20.62310872,2295.702,2,-0.910393362,60218.37351,TRUE,,20,,,,,,,,,,,
216,216,500,450900,0,10,22.997,22.01648815,25.04513374,20.43837854,2319.678,2,-0.944970043,60757.65571,TRUE,,20,,,,,,,,,,,
217,217,500,450900,0,10,22.997,22.07865304,24.60431678,20.50054344,2331.666,2,-2,61310.29351,TRUE,,20,,,,,,,,,,,
218,218,1,1800,0,10,17.003,13.59263016,9.522378036,13.23599946,-11.988,0,3.148335395,61304.54668,TRUE,,20,,,,,,,,,,,
219,219,500,450900,0,10,22.997,21.98099485,24.50459644,20.40288524,2325.672,2,-2,61831.8992,TRUE,,20,,,,,,,,,,,
220,220,500,450900,0,10,22.997,21.97704686,24.50189509,20.39893725,2301.696,2,-2,62388.04689,TRUE,,20,,,,,,,,,,,
221,221,500,450900,0,10,22.997,22.12019243,25.15131152,20.54208283,2307.69,2,-0.925343268,62942.41057,TRUE,,20,,,,,,,,,,,
222,222,500,450900,0,10,20,22.49434428,22.66673219,20.91623467,2307.69,1,-1.036587559,63497.31596,TRUE,,20,,,,,,,,,,,
223,223,500,450900,0,10,20,22.57834263,22.75740135,21.00023302,2295.702,1,-1.020268138,64042.12112,TRUE,,20,,,,,,,,,,,
224,224,500,450900,0,10,22.997,22.25125762,25.39257449,20.67314802,2295.702,2,-0.839961259,64591.89376,TRUE,,20,,,,,,,,,,,
225,225,500,450900,0,10,22.997,22.13197539,25.16326995,20.55386579,2307.69,2,-0.923199058,65110.3741,TRUE,,20,,,,,,,,,,,
226,226,500,450900,0,10,22.997,22.35457756,25.49808525,20.77646795,2331.666,2,-0.82229826,65655.31217,TRUE,,20,,,,,,,,,,,
227,227,500,450900,0,10,22.997,22.16646343,25.30594244,20.58835383,2331.666,2,-0.85468312,66178.64037,TRUE,,20,,,,,,,,,,,
228,228,500,450900,0,10,22.997,21.4918847,24.50349981,19.91377509,2307.69,2,-0.261489885,66729.42372,TRUE,,20,,,,,,,,,,,
229,229,500,450900,0,10,22.997,22.19207135,25.33209097,20.61396175,2325.672,2,-0.85022532,67270.93458,TRUE,,20,,,,,,,,,,,
230,230,500,450900,0,10,22.997,21.98363087,25.01158339,20.40552127,2271.726,2,-0.951209461,67798.13978,TRUE,,20,,,,,,,,,,,
231,231,500,450900,0,10,22.997,22.16990657,25.30950602,20.59179696,2295.702,2,-0.85405588,68361.22665,TRUE,,20,,,,,,,,,,,
232,232,500,450900,0,10,22.997,22.20520978,25.34550677,20.62710018,2301.696,2,-0.847944891,68911.35009,TRUE,,20,,,,,,,,,,,
233,233,500,450900,0,10,20,23.11761798,23.30911943,21.53950838,2325.672,1,-0.935063145,69459.64887,TRUE,,20,,,,,,,,,,,
234,234,500,450900,0,10,22.997,21.96210982,25.09705097,20.38400021,2331.666,2,-0.891028555,70006.33728,TRUE,,20,,,,,,,,,,,
235,235,0,900,0,10,17.003,13.48459421,9.564389676,10.7840234,-5.994,0,3.44588585,70002.8914,TRUE,,20,,,,,,,,,,,
236,236,500,450900,0,10,22.997,22.11907326,25.2575518,20.54096365,2325.672,2,-0.862978851,70527.76518,TRUE,,20,,,,,,,,,,,
237,237,500,450900,0,10,20,22.34033841,22.4865486,20.7622288,2325.672,1,-1.074714308,71073.27565,TRUE,,20,,,,,,,,,,,
238,238,500,450900,0,10,22.997,22.14498509,25.28274191,20.56687549,2325.672,2,-0.859151799,71627.90662,TRUE,,20,,,,,,,,,,,
239,239,500,450900,0,10,22.997,21.94928319,24.97651001,20.37117359,2295.702,2,-0.957772572,72199.63308,TRUE,,20,,,,,,,,,,,
240,240,500,450900,0,10,22.997,22.03595778,24.56071971,20.45784818,2331.666,2,-2,72742.838,TRUE,,20,,,,,,,,,,,
241,241,500,450900,0,10,22.997,21.92946907,25.09155565,20.35135947,2325.672,2,-0.880783663,73276.27652,TRUE,,20,,,,,,,,,,,
242,242,500,450900,0,10,22.997,22.3869311,25.55406157,20.8088215,2325.672,2,-0.804396226,73812.42809,TRUE,,20,,,,,,,,,,,
243,243,500,450900,0,10,22.997,21.74867063,24.77061449,20.17056102,2325.672,2,-0.997633982,74338.74567,TRUE,,20,,,,,,,,,,,
244,244,500,450900,0,10,22.997,22.24374564,25.38485627,20.66563604,2289.708,2,-0.841282077,74907.12858,TRUE,,20,,,,,,,,,,,
245,245,500,450900,0,10,22.997,22.02327743,25.05206635,20.44516783,2283.714,2,-0.943685312,75479.73677,TRUE,,20,,,,,,,,,,,
246,246,500,450900,0,10,22.997,21.99875433,25.13446956,20.42064473,2307.69,2,-0.884446888,76030.78459,TRUE,,20,,,,,,,,,,,
247,247,500,450900,0,10,22.997,21.64227935,24.63414047,20.06416974,2319.678,2,-1.037523913,76572.64294,TRUE,,20,,,,,,,,,,,
248,248,500,450900,0,10,22.997,22.26406345,25.40560301,20.68595385,2313.684,2,-0.837784554,77105.08015,TRUE,,20,,,,,,,,,,,
249,249,1,1800,0,10,17.003,12.81503258,8.77708184,12.22648046,-11.988,0,3.4435403,77098.64096,TRUE,,20,,,,,,,,,,,
250,250,500,450900,0,10,20,22.50543022,22.67805217,20.92732062,2319.678,1,-1.034763856,77652.10884,TRUE,,20,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
